Date,Node_ID,Node_Type,Product_ID,Opening_Inventory,Incoming_Quantity,Outgoing_Quantity,Closing_Inventory,Safety_Stock,Inventory_Risk
2026-06-29,W04,Warehouse,P002,658,38,41,655,75,LOW
2026-06-30,W04,Warehouse,P002,655,21,39,637,75,LOW
2026-06-01,W04,Warehouse,P003,571,48,37,582,125,LOW
2026-06-02,W04,Warehouse,P003,582,28,44,566,125,LOW
2026-06-03,W04,Warehouse,P003,566,51,18,599,125,LOW
2026-06-04,W04,Warehouse,P003,599,54,54,599,125,LOW
2026-06-05,W04,Warehouse,P003,599,60,43,616,125,LOW
2026-06-06,W04,Warehouse,P003,616,59,49,626,125,LOW
2026-06-07,W04,Warehouse,P003,626,22,44,604,125,LOW
2026-06-08,W04,Warehouse,P003,604,14,21,597,125,LOW
2026-06-09,W04,Warehouse,P003,597,69,16,650,125,LOW
2026-06-10,W04,Warehouse,P003,650,68,27,691,125,LOW
2026-06-11,W04,Warehouse,P003,691,18,6,703,125,LOW
2026-06-12,W04,Warehouse,P003,703,47,31,719,125,LOW
2026-06-13,W04,Warehouse,P003,719,45,3,761,125,LOW
2026-06-14,W04,Warehouse,P003,761,25,0,786,125,LOW
2026-06-15,W04,Warehouse,P003,786,29,72,743,125,LOW
2026-06-16,W04,Warehouse,P003,743,14,51,706,125,LOW
2026-06-17,W04,Warehouse,P003,706,0,39,667,125,LOW
2026-06-18,W04,Warehouse,P003,667,76,22,721,125,LOW
2026-06-19,W04,Warehouse,P003,721,17,41,697,125,LOW
2026-06-20,W04,Warehouse,P003,697,24,61,660,125,LOW
2026-06-21,W04,Warehouse,P003,660,69,43,686,125,LOW
2026-06-22,W04,Warehouse,P003,686,54,40,700,125,LOW
2026-06-23,W04,Warehouse,P003,700,63,32,731,125,LOW
2026-06-24,W04,Warehouse,P003,731,88,25,794,125,LOW
2026-06-25,W04,Warehouse,P003,794,0,55,739,125,LOW
2026-06-26,W04,Warehouse,P003,739,60,71,728,125,LOW
2026-06-27,W04,Warehouse,P003,728,35,30,733,125,LOW
2026-06-28,W04,Warehouse,P003,733,51,28,756,125,LOW
2026-06-29,W04,Warehouse,P003,756,73,32,797,125,LOW
2026-06-30,W04,Warehouse,P003,797,77,33,841,125,LOW
2026-06-01,W04,Warehouse,P004,374,10,36,348,82,LOW
2026-06-02,W04,Warehouse,P004,348,22,24,346,82,LOW
2026-06-03,W04,Warehouse,P004,346,25,12,359,82,LOW
2026-06-04,W04,Warehouse,P004,359,42,13,388,82,LOW
2026-06-05,W04,Warehouse,P004,388,47,16,419,82,LOW
2026-06-06,W04,Warehouse,P004,419,1,1,419,82,LOW
2026-06-07,W04,Warehouse,P004,419,50,21,448,82,LOW
2026-06-08,W04,Warehouse,P004,448,21,35,434,82,LOW
2026-06-09,W04,Warehouse,P004,434,33,28,439,82,LOW
2026-06-10,W04,Warehouse,P004,439,37,8,468,82,LOW
2026-06-11,W04,Warehouse,P004,468,5,33,440,82,LOW
2026-06-12,W04,Warehouse,P004,440,1,31,410,82,LOW
2026-06-13,W04,Warehouse,P004,410,6,10,406,82,LOW
2026-06-14,W04,Warehouse,P004,406,35,24,417,82,LOW
2026-06-15,W04,Warehouse,P004,417,40,25,432,82,LOW
2026-06-16,W04,Warehouse,P004,432,2,36,398,82,LOW
2026-06-17,W04,Warehouse,P004,398,10,5,403,82,LOW
2026-06-18,W04,Warehouse,P004,403,43,7,439,82,LOW
2026-06-19,W04,Warehouse,P004,439,28,20,447,82,LOW
2026-06-20,W04,Warehouse,P004,447,42,1,488,82,LOW
2026-06-21,W04,Warehouse,P004,488,6,19,475,82,LOW
2026-06-22,W04,Warehouse,P004,475,27,37,465,82,LOW
2026-06-23,W04,Warehouse,P004,465,35,6,494,82,LOW
2026-06-24,W04,Warehouse,P004,494,59,22,531,82,LOW
2026-06-25,W04,Warehouse,P004,531,63,52,542,82,LOW
2026-06-26,W04,Warehouse,P004,542,3,27,518,82,LOW
2026-06-27,W04,Warehouse,P004,518,27,25,520,82,LOW
2026-06-28,W04,Warehouse,P004,520,20,29,511,82,LOW
2026-06-29,W04,Warehouse,P004,511,31,9,533,82,LOW
2026-06-30,W04,Warehouse,P004,533,19,7,545,82,LOW
2026-06-01,W04,Warehouse,P005,464,48,31,481,102,LOW
2026-06-02,W04,Warehouse,P005,481,23,18,486,102,LOW
2026-06-03,W04,Warehouse,P005,486,4,13,477,102,LOW
2026-06-04,W04,Warehouse,P005,477,54,1,530,102,LOW
2026-06-05,W04,Warehouse,P005,530,9,44,495,102,LOW
2026-06-06,W04,Warehouse,P005,495,31,1,525,102,LOW
2026-06-07,W04,Warehouse,P005,525,31,38,518,102,LOW
2026-06-08,W04,Warehouse,P005,518,22,19,521,102,LOW
2026-06-09,W04,Warehouse,P005,521,41,31,531,102,LOW
2026-06-10,W04,Warehouse,P005,531,59,13,577,102,LOW
2026-06-11,W04,Warehouse,P005,577,19,8,588,102,LOW
2026-06-12,W04,Warehouse,P005,588,48,30,606,102,LOW
2026-06-13,W04,Warehouse,P005,606,26,41,591,102,LOW
2026-06-14,W04,Warehouse,P005,591,27,11,607,102,LOW
2026-06-15,W04,Warehouse,P005,607,40,26,621,102,LOW
2026-06-16,W04,Warehouse,P005,621,31,27,625,102,LOW
2026-06-17,W04,Warehouse,P005,625,71,13,683,102,LOW
2026-06-18,W04,Warehouse,P005,683,23,38,668,102,LOW
2026-06-19,W04,Warehouse,P005,668,3,9,662,102,LOW
2026-06-20,W04,Warehouse,P005,662,46,33,675,102,LOW
2026-06-21,W04,Warehouse,P005,675,54,7,722,102,LOW
2026-06-22,W04,Warehouse,P005,722,76,34,764,102,LOW
2026-06-23,W04,Warehouse,P005,764,14,23,755,102,LOW
2026-06-24,W04,Warehouse,P005,755,21,33,743,102,LOW
2026-06-25,W04,Warehouse,P005,743,43,32,754,102,LOW
2026-06-26,W04,Warehouse,P005,754,43,68,729,102,LOW
2026-06-27,W04,Warehouse,P005,729,87,35,781,102,LOW
2026-06-28,W04,Warehouse,P005,781,93,63,811,102,LOW
2026-06-29,W04,Warehouse,P005,811,82,18,875,102,LOW
2026-06-30,W04,Warehouse,P005,875,47,30,892,102,LOW
2026-06-01,W04,Warehouse,P006,259,3,1,261,56,LOW
2026-06-02,W04,Warehouse,P006,261,19,10,270,56,LOW
2026-06-03,W04,Warehouse,P006,270,27,18,279,56,LOW
2026-06-04,W04,Warehouse,P006,279,2,22,259,56,LOW
2026-06-05,W04,Warehouse,P006,259,15,14,260,56,LOW
2026-06-06,W04,Warehouse,P006,260,30,16,274,56,LOW
2026-06-07,W04,Warehouse,P006,274,0,4,270,56,LOW
2026-06-08,W04,Warehouse,P006,270,14,1,283,56,LOW
2026-06-09,W04,Warehouse,P006,283,5,22,266,56,LOW
2026-06-10,W04,Warehouse,P006,266,4,4,266,56,LOW
2026-06-11,W04,Warehouse,P006,266,16,2,280,56,LOW
2026-06-12,W04,Warehouse,P006,280,8,26,262,56,LOW
2026-06-13,W04,Warehouse,P006,262,20,25,257,56,LOW
2026-06-14,W04,Warehouse,P006,257,11,15,253,56,LOW
2026-06-15,W04,Warehouse,P006,253,7,9,251,56,LOW
2026-06-16,W04,Warehouse,P006,251,5,20,236,56,LOW
2026-06-17,W04,Warehouse,P006,236,5,4,237,56,LOW
2026-06-18,W04,Warehouse,P006,237,13,9,241,56,LOW
2026-06-19,W04,Warehouse,P006,241,9,8,242,56,LOW
2026-06-20,W04,Warehouse,P006,242,8,21,229,56,LOW
2026-06-21,W04,Warehouse,P006,229,16,20,225,56,LOW
2026-06-22,W04,Warehouse,P006,225,27,14,238,56,LOW
2026-06-23,W04,Warehouse,P006,238,23,2,259,56,LOW
2026-06-24,W04,Warehouse,P006,259,30,12,277,56,LOW
2026-06-25,W04,Warehouse,P006,277,24,6,295,56,LOW
2026-06-26,W04,Warehouse,P006,295,3,25,273,56,LOW
2026-06-27,W04,Warehouse,P006,273,15,3,285,56,LOW
2026-06-28,W04,Warehouse,P006,285,23,1,307,56,LOW
2026-06-29,W04,Warehouse,P006,307,17,21,303,56,LOW
2026-06-30,W04,Warehouse,P006,303,26,13,316,56,LOW
2026-06-01,W04,Warehouse,P007,435,19,36,418,95,LOW
2026-06-02,W04,Warehouse,P007,418,9,3,424,95,LOW
2026-06-03,W04,Warehouse,P007,424,8,33,399,95,LOW
2026-06-04,W04,Warehouse,P007,399,23,1,421,95,LOW
2026-06-05,W04,Warehouse,P007,421,8,1,428,95,LOW
2026-06-06,W04,Warehouse,P007,428,43,19,452,95,LOW
2026-06-07,W04,Warehouse,P007,452,3,9,446,95,LOW
2026-06-08,W04,Warehouse,P007,446,33,26,453,95,LOW
2026-06-09,W04,Warehouse,P007,453,45,1,497,95,LOW
2026-06-10,W04,Warehouse,P007,497,4,1,500,95,LOW
2026-06-11,W04,Warehouse,P007,500,24,36,488,95,LOW
2026-06-12,W04,Warehouse,P007,488,40,10,518,95,LOW
2026-06-13,W04,Warehouse,P007,518,42,33,527,95,LOW
2026-06-14,W04,Warehouse,P007,527,12,38,501,95,LOW
2026-06-15,W04,Warehouse,P007,501,26,2,525,95,LOW
2026-06-16,W04,Warehouse,P007,525,25,40,510,95,LOW
2026-06-17,W04,Warehouse,P007,510,43,13,540,95,LOW
2026-06-18,W04,Warehouse,P007,540,50,21,569,95,LOW
2026-06-19,W04,Warehouse,P007,569,32,4,597,95,LOW
2026-06-20,W04,Warehouse,P007,597,73,49,621,95,LOW
2026-06-21,W04,Warehouse,P007,621,15,34,602,95,LOW
2026-06-22,W04,Warehouse,P007,602,58,30,630,95,LOW
2026-06-23,W04,Warehouse,P007,630,16,61,585,95,LOW
2026-06-24,W04,Warehouse,P007,585,19,19,585,95,LOW
2026-06-25,W04,Warehouse,P007,585,27,51,561,95,LOW
2026-06-26,W04,Warehouse,P007,561,35,40,556,95,LOW
2026-06-27,W04,Warehouse,P007,556,62,51,567,95,LOW
2026-06-28,W04,Warehouse,P007,567,59,50,576,95,LOW
2026-06-29,W04,Warehouse,P007,576,68,56,588,95,LOW
2026-06-30,W04,Warehouse,P007,588,46,7,627,95,LOW
2026-06-01,W04,Warehouse,P008,304,4,23,285,66,LOW
2026-06-02,W04,Warehouse,P008,285,11,22,274,66,LOW
2026-06-03,W04,Warehouse,P008,274,31,17,288,66,LOW
2026-06-04,W04,Warehouse,P008,288,27,7,308,66,LOW
2026-06-05,W04,Warehouse,P008,308,16,28,296,66,LOW
2026-06-06,W04,Warehouse,P008,296,30,5,321,66,LOW
2026-06-07,W04,Warehouse,P008,321,37,15,343,66,LOW
2026-06-08,W04,Warehouse,P008,343,35,17,361,66,LOW
2026-06-09,W04,Warehouse,P008,361,27,5,383,66,LOW
2026-06-10,W04,Warehouse,P008,383,15,27,371,66,LOW
2026-06-11,W04,Warehouse,P008,371,38,3,406,66,LOW
2026-06-12,W04,Warehouse,P008,406,3,27,382,66,LOW
2026-06-13,W04,Warehouse,P008,382,21,32,371,66,LOW
2026-06-14,W04,Warehouse,P008,371,3,12,362,66,LOW
2026-06-15,W04,Warehouse,P008,362,1,25,338,66,LOW
2026-06-16,W04,Warehouse,P008,338,36,5,369,66,LOW
2026-06-17,W04,Warehouse,P008,369,14,30,353,66,LOW
2026-06-18,W04,Warehouse,P008,353,1,33,321,66,LOW
2026-06-19,W04,Warehouse,P008,321,35,4,352,66,LOW
2026-06-20,W04,Warehouse,P008,352,6,24,334,66,LOW
2026-06-21,W04,Warehouse,P008,334,0,16,318,66,LOW
2026-06-22,W04,Warehouse,P008,318,2,16,304,66,LOW
2026-06-23,W04,Warehouse,P008,304,13,21,296,66,LOW
2026-06-24,W04,Warehouse,P008,296,32,14,314,66,LOW
2026-06-25,W04,Warehouse,P008,314,25,18,321,66,LOW
2026-06-26,W04,Warehouse,P008,321,39,7,353,66,LOW
2026-06-27,W04,Warehouse,P008,353,10,13,350,66,LOW
2026-06-28,W04,Warehouse,P008,350,31,30,351,66,LOW
2026-06-29,W04,Warehouse,P008,351,11,3,359,66,LOW
2026-06-30,W04,Warehouse,P008,359,26,20,365,66,LOW
2026-06-01,W04,Warehouse,P009,222,10,4,228,48,LOW
2026-06-02,W04,Warehouse,P009,228,23,18,233,48,LOW
2026-06-03,W04,Warehouse,P009,233,21,13,241,48,LOW
2026-06-04,W04,Warehouse,P009,241,7,9,239,48,LOW
2026-06-05,W04,Warehouse,P009,239,1,5,235,48,LOW
2026-06-06,W04,Warehouse,P009,235,13,10,238,48,LOW
2026-06-07,W04,Warehouse,P009,238,2,22,218,48,LOW
2026-06-08,W04,Warehouse,P009,218,7,10,215,48,LOW
2026-06-09,W04,Warehouse,P009,215,12,9,218,48,LOW
2026-06-10,W04,Warehouse,P009,218,22,15,225,48,LOW
2026-06-11,W04,Warehouse,P009,225,24,8,241,48,LOW
2026-06-12,W04,Warehouse,P009,241,7,10,238,48,LOW
2026-06-13,W04,Warehouse,P009,238,16,7,247,48,LOW
2026-06-14,W04,Warehouse,P009,247,13,3,257,48,LOW
2026-06-15,W04,Warehouse,P009,257,18,17,258,48,LOW
2026-06-16,W04,Warehouse,P009,258,16,21,253,48,LOW
2026-06-17,W04,Warehouse,P009,253,30,22,261,48,LOW
2026-06-18,W04,Warehouse,P009,261,2,22,241,48,LOW
2026-06-19,W04,Warehouse,P009,241,10,10,241,48,LOW
2026-06-20,W04,Warehouse,P009,241,12,6,247,48,LOW
2026-06-21,W04,Warehouse,P009,247,26,15,258,48,LOW
2026-06-22,W04,Warehouse,P009,258,30,23,265,48,LOW
2026-06-23,W04,Warehouse,P009,265,13,18,260,48,LOW
2026-06-24,W04,Warehouse,P009,260,16,12,264,48,LOW
2026-06-25,W04,Warehouse,P009,264,24,17,271,48,LOW
2026-06-26,W04,Warehouse,P009,271,30,20,281,48,LOW
2026-06-27,W04,Warehouse,P009,281,21,25,277,48,LOW
2026-06-28,W04,Warehouse,P009,277,3,20,260,48,LOW
2026-06-29,W04,Warehouse,P009,260,12,11,261,48,LOW
2026-06-30,W04,Warehouse,P009,261,25,7,279,48,LOW
2026-06-01,W04,Warehouse,P010,235,25,11,249,51,LOW
2026-06-02,W04,Warehouse,P010,249,10,7,252,51,LOW
2026-06-03,W04,Warehouse,P010,252,13,23,242,51,LOW
2026-06-04,W04,Warehouse,P010,242,3,12,233,51,LOW
2026-06-05,W04,Warehouse,P010,233,24,10,247,51,LOW
2026-06-06,W04,Warehouse,P010,247,16,8,255,51,LOW
2026-06-07,W04,Warehouse,P010,255,4,15,244,51,LOW
2026-06-08,W04,Warehouse,P010,244,27,12,259,51,LOW
2026-06-09,W04,Warehouse,P010,259,13,3,269,51,LOW
2026-06-10,W04,Warehouse,P010,269,31,22,278,51,LOW
2026-06-11,W04,Warehouse,P010,278,30,9,299,51,LOW
2026-06-12,W04,Warehouse,P010,299,23,12,310,51,LOW
2026-06-13,W04,Warehouse,P010,310,8,6,312,51,LOW
2026-06-14,W04,Warehouse,P010,312,14,17,309,51,LOW
2026-06-15,W04,Warehouse,P010,309,4,21,292,51,LOW
2026-06-16,W04,Warehouse,P010,292,16,25,283,51,LOW
2026-06-17,W04,Warehouse,P010,283,9,1,291,51,LOW
2026-06-18,W04,Warehouse,P010,291,11,28,274,51,LOW
2026-06-19,W04,Warehouse,P010,274,10,19,265,51,LOW
2026-06-20,W04,Warehouse,P010,265,27,7,285,51,LOW
2026-06-21,W04,Warehouse,P010,285,22,5,302,51,LOW
2026-06-22,W04,Warehouse,P010,302,13,8,307,51,LOW
2026-06-23,W04,Warehouse,P010,307,25,26,306,51,LOW
2026-06-24,W04,Warehouse,P010,306,9,8,307,51,LOW
2026-06-25,W04,Warehouse,P010,307,31,13,325,51,LOW
2026-06-26,W04,Warehouse,P010,325,20,22,323,51,LOW
2026-06-27,W04,Warehouse,P010,323,5,27,301,51,LOW
2026-06-28,W04,Warehouse,P010,301,13,19,295,51,LOW
2026-06-29,W04,Warehouse,P010,295,15,21,289,51,LOW
2026-06-30,W04,Warehouse,P010,289,22,4,307,51,LOW
2026-06-01,W04,Warehouse,P011,143,3,12,134,31,LOW
2026-06-02,W04,Warehouse,P011,134,8,3,139,31,LOW
2026-06-03,W04,Warehouse,P011,139,2,1,140,31,LOW
2026-06-04,W04,Warehouse,P011,140,15,13,142,31,LOW
2026-06-05,W04,Warehouse,P011,142,6,2,146,31,LOW
2026-06-06,W04,Warehouse,P011,146,7,1,152,31,LOW
2026-06-07,W04,Warehouse,P011,152,10,9,153,31,LOW
2026-06-08,W04,Warehouse,P011,153,18,4,167,31,LOW
2026-06-09,W04,Warehouse,P011,167,3,2,168,31,LOW
2026-06-10,W04,Warehouse,P011,168,7,9,166,31,LOW
2026-06-11,W04,Warehouse,P011,166,1,12,155,31,LOW
2026-06-12,W04,Warehouse,P011,155,8,11,152,31,LOW
2026-06-13,W04,Warehouse,P011,152,8,2,158,31,LOW
2026-06-14,W04,Warehouse,P011,158,0,8,150,31,LOW
2026-06-15,W04,Warehouse,P011,150,9,12,147,31,LOW
2026-06-16,W04,Warehouse,P011,147,15,2,160,31,LOW
2026-06-17,W04,Warehouse,P011,160,6,3,163,31,LOW
2026-06-18,W04,Warehouse,P011,163,2,0,165,31,LOW
2026-06-19,W04,Warehouse,P011,165,1,8,158,31,LOW
2026-06-20,W04,Warehouse,P011,158,2,2,158,31,LOW
2026-06-21,W04,Warehouse,P011,158,2,10,150,31,LOW
2026-06-22,W04,Warehouse,P011,150,11,14,147,31,LOW
2026-06-23,W04,Warehouse,P011,147,2,2,147,31,LOW
2026-06-24,W04,Warehouse,P011,147,8,9,146,31,LOW
2026-06-25,W04,Warehouse,P011,146,2,2,146,31,LOW
2026-06-26,W04,Warehouse,P011,146,7,0,153,31,LOW
2026-06-27,W04,Warehouse,P011,153,7,11,149,31,LOW
2026-06-28,W04,Warehouse,P011,149,9,6,152,31,LOW
2026-06-29,W04,Warehouse,P011,152,9,14,147,31,LOW
2026-06-30,W04,Warehouse,P011,147,9,7,149,31,LOW
2026-06-01,W04,Warehouse,P012,113,13,1,125,24,LOW
2026-06-02,W04,Warehouse,P012,125,1,5,121,24,LOW
2026-06-03,W04,Warehouse,P012,121,4,2,123,24,LOW
2026-06-04,W04,Warehouse,P012,123,1,10,114,24,LOW
2026-06-05,W04,Warehouse,P012,114,8,7,115,24,LOW
2026-06-06,W04,Warehouse,P012,115,1,3,113,24,LOW
2026-06-07,W04,Warehouse,P012,113,8,5,116,24,LOW
2026-06-08,W04,Warehouse,P012,116,9,7,118,24,LOW
2026-06-09,W04,Warehouse,P012,118,5,8,115,24,LOW
2026-06-10,W04,Warehouse,P012,115,3,0,118,24,LOW
2026-06-11,W04,Warehouse,P012,118,12,0,130,24,LOW
2026-06-12,W04,Warehouse,P012,130,4,1,133,24,LOW
2026-06-13,W04,Warehouse,P012,133,3,5,131,24,LOW
2026-06-14,W04,Warehouse,P012,131,2,6,127,24,LOW
2026-06-15,W04,Warehouse,P012,127,13,1,139,24,LOW
2026-06-16,W04,Warehouse,P012,139,15,5,149,24,LOW
2026-06-17,W04,Warehouse,P012,149,10,6,153,24,LOW
2026-06-18,W04,Warehouse,P012,153,6,1,158,24,LOW
2026-06-19,W04,Warehouse,P012,158,11,13,156,24,LOW
2026-06-20,W04,Warehouse,P012,156,9,8,157,24,LOW
2026-06-21,W04,Warehouse,P012,157,12,5,164,24,LOW
2026-06-22,W04,Warehouse,P012,164,2,8,158,24,LOW
2026-06-23,W04,Warehouse,P012,158,16,4,170,24,LOW
2026-06-24,W04,Warehouse,P012,170,18,14,174,24,LOW
2026-06-25,W04,Warehouse,P012,174,5,9,170,24,LOW
2026-06-26,W04,Warehouse,P012,170,15,8,177,24,LOW
2026-06-27,W04,Warehouse,P012,177,15,15,177,24,LOW
2026-06-28,W04,Warehouse,P012,177,13,14,176,24,LOW
2026-06-29,W04,Warehouse,P012,176,17,13,180,24,LOW
2026-06-30,W04,Warehouse,P012,180,18,4,194,24,LOW
2026-06-01,W04,Warehouse,P013,59,0,0,59,12,LOW
2026-06-02,W04,Warehouse,P013,59,1,3,57,12,LOW
2026-06-03,W04,Warehouse,P013,57,3,2,58,12,LOW
2026-06-04,W04,Warehouse,P013,58,0,3,55,12,LOW
2026-06-05,W04,Warehouse,P013,55,2,3,54,12,LOW
2026-06-06,W04,Warehouse,P013,54,0,1,53,12,LOW
2026-06-07,W04,Warehouse,P013,53,0,1,52,12,LOW
2026-06-08,W04,Warehouse,P013,52,5,2,55,12,LOW
2026-06-09,W04,Warehouse,P013,55,2,1,56,12,LOW
2026-06-10,W04,Warehouse,P013,56,1,3,54,12,LOW
2026-06-11,W04,Warehouse,P013,54,5,3,56,12,LOW
2026-06-12,W04,Warehouse,P013,56,5,2,59,12,LOW
2026-06-13,W04,Warehouse,P013,59,0,3,56,12,LOW
2026-06-14,W04,Warehouse,P013,56,5,2,59,12,LOW
2026-06-15,W04,Warehouse,P013,59,0,3,56,12,LOW
2026-06-16,W04,Warehouse,P013,56,6,1,61,12,LOW
2026-06-17,W04,Warehouse,P013,61,1,4,58,12,LOW
2026-06-18,W04,Warehouse,P013,58,2,3,57,12,LOW
2026-06-19,W04,Warehouse,P013,57,4,1,60,12,LOW
2026-06-20,W04,Warehouse,P013,60,0,3,57,12,LOW
2026-06-21,W04,Warehouse,P013,57,2,4,55,12,LOW
2026-06-22,W04,Warehouse,P013,55,2,1,56,12,LOW
2026-06-23,W04,Warehouse,P013,56,6,3,59,12,LOW
2026-06-24,W04,Warehouse,P013,59,4,4,59,12,LOW
2026-06-25,W04,Warehouse,P013,59,5,4,60,12,LOW
2026-06-26,W04,Warehouse,P013,60,5,2,63,12,LOW
2026-06-27,W04,Warehouse,P013,63,0,3,60,12,LOW
2026-06-28,W04,Warehouse,P013,60,5,5,60,12,LOW
2026-06-29,W04,Warehouse,P013,60,4,3,61,12,LOW
2026-06-30,W04,Warehouse,P013,61,4,0,65,12,LOW
2026-06-01,W04,Warehouse,P014,142,0,0,142,31,LOW
2026-06-02,W04,Warehouse,P014,142,15,11,146,31,LOW
2026-06-03,W04,Warehouse,P014,146,4,5,145,31,LOW
2026-06-04,W04,Warehouse,P014,145,8,3,150,31,LOW
2026-06-05,W04,Warehouse,P014,150,7,5,152,31,LOW
2026-06-06,W04,Warehouse,P014,152,13,11,154,31,LOW
2026-06-07,W04,Warehouse,P014,154,1,6,149,31,LOW
2026-06-08,W04,Warehouse,P014,149,17,12,154,31,LOW
2026-06-09,W04,Warehouse,P014,154,15,11,158,31,LOW
2026-06-10,W04,Warehouse,P014,158,0,14,144,31,LOW
2026-06-11,W04,Warehouse,P014,144,13,12,145,31,LOW
2026-06-12,W04,Warehouse,P014,145,16,3,158,31,LOW
2026-06-13,W04,Warehouse,P014,158,0,9,149,31,LOW
2026-06-14,W04,Warehouse,P014,149,8,0,157,31,LOW
2026-06-15,W04,Warehouse,P014,157,5,14,148,31,LOW
2026-06-16,W04,Warehouse,P014,148,6,3,151,31,LOW
2026-06-17,W04,Warehouse,P014,151,11,9,153,31,LOW
2026-06-18,W04,Warehouse,P014,153,6,12,147,31,LOW
2026-06-19,W04,Warehouse,P014,147,10,2,155,31,LOW
2026-06-20,W04,Warehouse,P014,155,6,12,149,31,LOW
2026-06-21,W04,Warehouse,P014,149,1,0,150,31,LOW
2026-06-22,W04,Warehouse,P014,150,11,6,155,31,LOW
2026-06-23,W04,Warehouse,P014,155,4,7,152,31,LOW
2026-06-24,W04,Warehouse,P014,152,3,5,150,31,LOW
2026-06-25,W04,Warehouse,P014,150,4,8,146,31,LOW
2026-06-26,W04,Warehouse,P014,146,12,12,146,31,LOW
2026-06-27,W04,Warehouse,P014,146,1,4,143,31,LOW
2026-06-28,W04,Warehouse,P014,143,4,8,139,31,LOW
2026-06-29,W04,Warehouse,P014,139,9,11,137,31,LOW
2026-06-30,W04,Warehouse,P014,137,15,10,142,31,LOW
2026-06-01,W04,Warehouse,P015,72,1,0,73,15,LOW
2026-06-02,W04,Warehouse,P015,73,8,6,75,15,LOW
2026-06-03,W04,Warehouse,P015,75,2,0,77,15,LOW
2026-06-04,W04,Warehouse,P015,77,6,4,79,15,LOW
2026-06-05,W04,Warehouse,P015,79,7,4,82,15,LOW
2026-06-06,W04,Warehouse,P015,82,7,6,83,15,LOW
2026-06-07,W04,Warehouse,P015,83,0,1,82,15,LOW
2026-06-08,W04,Warehouse,P015,82,7,1,88,15,LOW
2026-06-09,W04,Warehouse,P015,88,2,6,84,15,LOW
2026-06-10,W04,Warehouse,P015,84,2,1,85,15,LOW
2026-06-11,W04,Warehouse,P015,85,0,3,82,15,LOW
2026-06-12,W04,Warehouse,P015,82,6,5,83,15,LOW
2026-06-13,W04,Warehouse,P015,83,9,5,87,15,LOW
2026-06-14,W04,Warehouse,P015,87,7,1,93,15,LOW
2026-06-15,W04,Warehouse,P015,93,3,2,94,15,LOW
2026-06-16,W04,Warehouse,P015,94,0,8,86,15,LOW
2026-06-17,W04,Warehouse,P015,86,2,3,85,15,LOW
2026-06-18,W04,Warehouse,P015,85,3,0,88,15,LOW
2026-06-19,W04,Warehouse,P015,88,9,1,96,15,LOW
2026-06-20,W04,Warehouse,P015,96,1,3,94,15,LOW
2026-06-21,W04,Warehouse,P015,94,1,8,87,15,LOW
2026-06-22,W04,Warehouse,P015,87,1,2,86,15,LOW
2026-06-23,W04,Warehouse,P015,86,2,0,88,15,LOW
2026-06-24,W04,Warehouse,P015,88,0,4,84,15,LOW
2026-06-25,W04,Warehouse,P015,84,2,0,86,15,LOW
2026-06-26,W04,Warehouse,P015,86,2,2,86,15,LOW
2026-06-27,W04,Warehouse,P015,86,4,7,83,15,LOW
2026-06-28,W04,Warehouse,P015,83,3,5,81,15,LOW
2026-06-29,W04,Warehouse,P015,81,7,0,88,15,LOW
2026-06-30,W04,Warehouse,P015,88,5,3,90,15,LOW
2026-06-01,W05,Warehouse,P001,160,10,2,168,35,LOW
2026-06-02,W05,Warehouse,P001,168,9,1,176,35,LOW
2026-06-03,W05,Warehouse,P001,176,20,9,187,35,LOW
2026-06-04,W05,Warehouse,P001,187,0,9,178,35,LOW
2026-06-05,W05,Warehouse,P001,178,20,12,186,35,LOW
2026-06-06,W05,Warehouse,P001,186,6,16,176,35,LOW
2026-06-07,W05,Warehouse,P001,176,4,4,176,35,LOW
2026-06-08,W05,Warehouse,P001,176,3,15,164,35,LOW
2026-06-09,W05,Warehouse,P001,164,14,8,170,35,LOW
2026-06-10,W05,Warehouse,P001,170,14,4,180,35,LOW
2026-06-11,W05,Warehouse,P001,180,1,15,166,35,LOW
2026-06-12,W05,Warehouse,P001,166,19,0,185,35,LOW
2026-06-13,W05,Warehouse,P001,185,1,10,176,35,LOW
2026-06-14,W05,Warehouse,P001,176,0,12,164,35,LOW
2026-06-15,W05,Warehouse,P001,164,18,4,178,35,LOW
2026-06-16,W05,Warehouse,P001,178,6,14,170,35,LOW
2026-06-17,W05,Warehouse,P001,170,7,4,173,35,LOW
2026-06-18,W05,Warehouse,P001,173,1,14,160,35,LOW
2026-06-19,W05,Warehouse,P001,160,18,1,177,35,LOW
2026-06-20,W05,Warehouse,P001,177,17,2,192,35,LOW
2026-06-21,W05,Warehouse,P001,192,3,7,188,35,LOW
2026-06-22,W05,Warehouse,P001,188,10,15,183,35,LOW
2026-06-23,W05,Warehouse,P001,183,15,2,196,35,LOW
2026-06-24,W05,Warehouse,P001,196,14,16,194,35,LOW
2026-06-25,W05,Warehouse,P001,194,15,4,205,35,LOW
2026-06-26,W05,Warehouse,P001,205,3,9,199,35,LOW
2026-06-27,W05,Warehouse,P001,199,11,6,204,35,LOW
2026-06-28,W05,Warehouse,P001,204,2,2,204,35,LOW
2026-06-29,W05,Warehouse,P001,204,13,18,199,35,LOW
